	Preposition Incorporation	zoek.pl?lemma=Preposition+Incorporation&lemmacode=431	MORPHOLOGY/SYNTAX
	Preposition stranding	zoek.pl?lemma=Preposition+stranding&lemmacode=432	SYNTAX
	Presupposition	zoek.pl?lemma=Presupposition&lemmacode=1651	SYNTAX
	Presupposition	zoek.pl?lemma=Presupposition&lemmacode=1651	SEMANTICS
	Prevoicing	zoek.pl?lemma=Prevoicing&lemmacode=1265	PHONETICS
Primary compound: see	Root compound	zoek.pl?lemma=Root+compound	MORPHOLOGY
	Priming	zoek.pl?lemma=Priming&lemmacode=1538	PHONOLOGY/PHONETICS
	Principles and Parameters framework	zoek.pl?lemma=Principles+and+Parameters+framework&lemmacode=434	GENERAL
	PRO	zoek.pl?lemma=PRO&lemmacode=435	SYNTAX
	Pro	zoek.pl?lemma=Pro&lemmacode=436	SYNTAX
Process: see	Aspectual classes	zoek.pl?lemma=Aspectual+classes	SEMANTICS
Process nominal: see	Result nominal	zoek.pl?lemma=Result+nominal	GENERAL
Proclitic: see	Clitic	zoek.pl?lemma=Clitic	MORPHOLOGY/SYNTAX
	Procrastinate	zoek.pl?lemma=Procrastinate&lemmacode=440	SYNTAX
	Pro-drop	zoek.pl?lemma=Pro-drop&lemmacode=441	SYNTAX
	Productivity	zoek.pl?lemma=Productivity&lemmacode=442	MORPHOLOGY
Progressive aspect: see	Aspect	zoek.pl?lemma=Aspect	SEMANTICS
Progressive assimilation: see	Persevatory assimilation	zoek.pl?lemma=Persevatory+assimilation	PHONOLOGY/PHONETICS
	Projection	zoek.pl?lemma=Projection&lemmacode=444	SYNTAX
	Projection Principle	zoek.pl?lemma=Projection+Principle&lemmacode=445	SYNTAX
Promote: see	Promotion	zoek.pl?lemma=Promotion	MORPHOLOGY/SYNTAX
	Promotion	zoek.pl?lemma=Promotion&lemmacode=446	MORPHOLOGY/SYNTAX
	Pronominal	zoek.pl?lemma=Pronominal&lemmacode=447	GENERAL
Pronoun: see	Pronominal	zoek.pl?lemma=Pronominal	GENERAL
	Pronoun of laziness	zoek.pl?lemma=Pronoun+of+laziness&lemmacode=448	SYNTAX
	Proper government	zoek.pl?lemma=Proper+government&lemmacode=449	SYNTAX
Properly governed: see	Proper government	zoek.pl?lemma=Proper+government	SYNTAX
	Properness	zoek.pl?lemma=Properness&lemmacode=450	SEMANTICS
	Propositional attitude	zoek.pl?lemma=Propositional+attitude&lemmacode=451	SEMANTICS
	Propositional formula	zoek.pl?lemma=Propositional+formula&lemmacode=452	SEMANTICS
Propositional Island Condition: see	Tensed-S Condition	zoek.pl?lemma=Tensed-S+Condition	SYNTAX
	Propositional letters	zoek.pl?lemma=Propositional+letters&lemmacode=454	SEMANTICS
	Propositional logic	zoek.pl?lemma=Propositional+logic&lemmacode=455	SEMANTICS
Proprioceptive feedback: see	Feedback	zoek.pl?lemma=Feedback	PHONETICS
	Prosody	zoek.pl?lemma=Prosody&lemmacode=1267	PHONETICS
	Pruning	zoek.pl?lemma=Pruning&lemmacode=456	SYNTAX
	Pseudo-cleft	zoek.pl?lemma=Pseudo-cleft&lemmacode=457	SYNTAX
	Pseudo-compound	zoek.pl?lemma=Pseudo-compound&lemmacode=458	MORPHOLOGY
	Pseudo-passive	zoek.pl?lemma=Pseudo-passive&lemmacode=459	MORPHOLOGY/SYNTAX
	PSOLA	zoek.pl?lemma=PSOLA&lemmacode=1268	PHONETICS
	Psych-movement	zoek.pl?lemma=Psych-movement&lemmacode=460	SYNTAX
	Psych-verb	zoek.pl?lemma=Psych-verb&lemmacode=461	SYNTAX
	Pulse train	zoek.pl?lemma=Pulse+train&lemmacode=1387	PHONETICS
QR: see	Quantifier Raising	zoek.pl?lemma=Quantifier+Raising	SYNTAX
QR: see	Quantifier Raising	zoek.pl?lemma=Quantifier+Raising	MORPHOLOGY
	Quantal theory of speech	zoek.pl?lemma=Quantal+theory+of+speech&lemmacode=1269	PHONETICS
	Quantificational noun phrase	zoek.pl?lemma=Quantificational+noun+phrase&lemmacode=365	SYNTAX
	Quantifier	zoek.pl?lemma=Quantifier&lemmacode=366	SEMANTICS
	Quantifier Raising	zoek.pl?lemma=Quantifier+Raising&lemmacode=367	SYNTAX
	Quantifier Raising	zoek.pl?lemma=Quantifier+Raising&lemmacode=367	MORPHOLOGY
Quantifier-float: see	Floating quantifier	zoek.pl?lemma=Floating+quantifier	SYNTAX
	Quantisation noise	zoek.pl?lemma=Quantisation+noise&lemmacode=1545	PHONETICS
	Quantity-(in)sensitivity	zoek.pl?lemma=Quantity-(in)sensitivity&lemmacode=369	PHONOLOGY
Quasi-argument: see	Weather-verb	zoek.pl?lemma=Weather-verb	SYNTAX
	Raising to object	zoek.pl?lemma=Raising+to+object&lemmacode=311	SYNTAX
Raising to subject: see	Subject Raising	zoek.pl?lemma=Subject+Raising	SYNTAX
	R-colouring	zoek.pl?lemma=R-colouring&lemmacode=1272	PHONETICS
REA: see	Right Ear Advantage	zoek.pl?lemma=Right+Ear+Advantage	PHONETICS
	Reading	zoek.pl?lemma=Reading&lemmacode=313	SYNTAX
	Readjustment rule	zoek.pl?lemma=Readjustment+rule&lemmacode=314	PHONOLOGY/MORPHOLOGY
	Reanalysis	zoek.pl?lemma=Reanalysis&lemmacode=315	SYNTAX
	Reciprocal	zoek.pl?lemma=Reciprocal&lemmacode=316	SYNTAX
	Reconstruction	zoek.pl?lemma=Reconstruction&lemmacode=317	SYNTAX
	Recoverability of deletion	zoek.pl?lemma=Recoverability+of+deletion&lemmacode=318	SYNTAX
	Recursion	zoek.pl?lemma=Recursion&lemmacode=319	MORPHOLOGY/SYNTAX
	Redundancy	zoek.pl?lemma=Redundancy&lemmacode=1276	PHONOLOGY/PHONETICS
	Redundancy rule	zoek.pl?lemma=Redundancy+rule&lemmacode=320	PHONOLOGY/MORPHOLOGY
	Reduplication	zoek.pl?lemma=Reduplication&lemmacode=321	PHONOLOGY/MORPHOLOGY
	Reference	zoek.pl?lemma=Reference&lemmacode=322	SEMANTICS
	Reference	zoek.pl?lemma=Reference&lemmacode=322	SYNTAX
	Reference time	zoek.pl?lemma=Reference+time&lemmacode=323	SEMANTICS
	Referential expression	zoek.pl?lemma=Referential+expression&lemmacode=328	SYNTAX
	Referential index	zoek.pl?lemma=Referential+index&lemmacode=324	SYNTAX
	Referential noun phrase	zoek.pl?lemma=Referential+noun+phrase&lemmacode=325	SEMANTICS
	Referential opacity	zoek.pl?lemma=Referential+opacity&lemmacode=327	MORPHOLOGY
	Referential use	zoek.pl?lemma=Referential+use&lemmacode=326	SEMANTICS
	Reflexive	zoek.pl?lemma=Reflexive&lemmacode=329	SYNTAX
	Register	zoek.pl?lemma=Register&lemmacode=1277	PHONETICS
	Reiterant speech	zoek.pl?lemma=Reiterant+speech&lemmacode=1388	PHONETICS
Relatedness paradox: see	Bracketing paradox	zoek.pl?lemma=Bracketing+paradox	MORPHOLOGY
	Relative clause	zoek.pl?lemma=Relative+clause&lemmacode=331	SYNTAX
	Relative pronoun	zoek.pl?lemma=Relative+pronoun&lemmacode=332	SYNTAX
	Relativization	zoek.pl?lemma=Relativization&lemmacode=333	SYNTAX
	Relativized head	zoek.pl?lemma=Relativized+head&lemmacode=334	MORPHOLOGY
Relativized Righthand Head Rule: see	Relativized head	zoek.pl?lemma=Relativized+head	MORPHOLOGY
Relativized Righthand Head Rule: see	Righthand Head Rule	zoek.pl?lemma=Righthand+Head+Rule	MORPHOLOGY
	Remnant	zoek.pl?lemma=Remnant&lemmacode=1444	SYNTAX
Remnant Extraposition: see	Third Construction	zoek.pl?lemma=Third+Construction	SYNTAX
	Remnant Topicalization	zoek.pl?lemma=Remnant+Topicalization&lemmacode=337	SYNTAX
	Residue	zoek.pl?lemma=Residue&lemmacode=338	SYNTAX
	Residue pitch	zoek.pl?lemma=Residue+pitch&lemmacode=1364	PHONETICS
	Restricted quantifier	zoek.pl?lemma=Restricted+quantifier&lemmacode=339	SEMANTICS
	Restrictive relative clause	zoek.pl?lemma=Restrictive+relative+clause&lemmacode=340	GENERAL
	Restructuring	zoek.pl?lemma=Restructuring&lemmacode=341	SYNTAX
	Restructuring	zoek.pl?lemma=Restructuring&lemmacode=341	MORPHOLOGY
	Result nominal	zoek.pl?lemma=Result+nominal&lemmacode=342	GENERAL
	Resultative	zoek.pl?lemma=Resultative&lemmacode=343	SYNTAX
	Resumptive pronoun	zoek.pl?lemma=Resumptive+pronoun&lemmacode=344	SYNTAX
	Retroflex	zoek.pl?lemma=Retroflex&lemmacode=345	PHONOLOGY/PHONETICS
	Reverberation	zoek.pl?lemma=Reverberation&lemmacode=1278	PHONETICS
Re-write rules: see	Phrase structure rules	zoek.pl?lemma=Phrase+structure+rules	SYNTAX
	R-expression	zoek.pl?lemma=R-expression&lemmacode=347	SYNTAX
Rhotacisation: see	R-colouring	zoek.pl?lemma=R-colouring	PHONETICS
RHR: see	Righthand Head Rule	zoek.pl?lemma=Righthand+Head+Rule	MORPHOLOGY
	Rhyme	zoek.pl?lemma=Rhyme&lemmacode=1614	PHONOLOGY
	Right downward monotonicity	zoek.pl?lemma=Right+downward+monotonicity&lemmacode=348	SEMANTICS
	Right Ear Advantage	zoek.pl?lemma=Right+Ear+Advantage&lemmacode=1504	PHONETICS
Right monotonicity: see	Right downward monotonicity	zoek.pl?lemma=Right+downward+monotonicity	SEMANTICS
Right monotonicity: see	Right upward monotonicity	zoek.pl?lemma=Right+upward+monotonicity	SEMANTICS
	Right Node Raising	zoek.pl?lemma=Right+Node+Raising&lemmacode=350	SYNTAX
	Right Roof Constraint	zoek.pl?lemma=Right+Roof+Constraint&lemmacode=351	SYNTAX
	Right upward monotonicity	zoek.pl?lemma=Right+upward+monotonicity&lemmacode=352	SEMANTICS
	Righthand Head Rule	zoek.pl?lemma=Righthand+Head+Rule&lemmacode=353	MORPHOLOGY
Rightward movement: see	Extraposition	zoek.pl?lemma=Extraposition	SYNTAX
Rightward movement: see	Heavy-NP shift	zoek.pl?lemma=Heavy-NP+shift	SYNTAX
	Rigid designator	zoek.pl?lemma=Rigid+designator&lemmacode=355	SEMANTICS
	Rise time	zoek.pl?lemma=Rise+time&lemmacode=1281	PHONETICS
	RMS amplitude	zoek.pl?lemma=RMS+amplitude&lemmacode=1546	PHONETICS
Roll-off: see	Spectral slope	zoek.pl?lemma=Spectral+slope	PHONETICS
	Root	zoek.pl?lemma=Root&lemmacode=356	MORPHOLOGY
	Root clause	zoek.pl?lemma=Root+clause&lemmacode=357	SYNTAX
	Root compound	zoek.pl?lemma=Root+compound&lemmacode=358	MORPHOLOGY
Root modal: see	Modal	zoek.pl?lemma=Modal	SYNTAX
Root-and-pattern morphology: see	Nonconcatenative morphology	zoek.pl?lemma=Nonconcatenative+morphology	MORPHOLOGY
	Round	zoek.pl?lemma=Round&lemmacode=361	PHONOLOGY
	Rule feature	zoek.pl?lemma=Rule+feature&lemmacode=362	MORPHOLOGY
Rule of referral: see	Syncretism	zoek.pl?lemma=Syncretism	MORPHOLOGY
	SAMPA	zoek.pl?lemma=SAMPA&lemmacode=1282	PHONETICS
	Sandhi	zoek.pl?lemma=Sandhi&lemmacode=1283	PHONOLOGY/PHONETICS
	S-bar deletion	zoek.pl?lemma=S-bar+deletion&lemmacode=201	SYNTAX
	Schwa	zoek.pl?lemma=Schwa&lemmacode=202	PHONOLOGY/PHONETICS
	Schwa insertion	zoek.pl?lemma=Schwa+insertion&lemmacode=203	PHONOLOGY
	Scope	zoek.pl?lemma=Scope&lemmacode=204	SEMANTICS
	Scope	zoek.pl?lemma=Scope&lemmacode=204	SYNTAX
	Scope ambiguity	zoek.pl?lemma=Scope+ambiguity&lemmacode=205	SYNTAX/SEMANTICS
	Scrambling	zoek.pl?lemma=Scrambling&lemmacode=206	SYNTAX
	S-dominate	zoek.pl?lemma=S-dominate&lemmacode=1564	SYNTAX
	Secondary articulation	zoek.pl?lemma=Secondary+articulation&lemmacode=1284	PHONETICS
	Segment	zoek.pl?lemma=Segment&lemmacode=208	PHONOLOGY
	Segment	zoek.pl?lemma=Segment&lemmacode=208	SYNTAX
	Segmentation	zoek.pl?lemma=Segmentation&lemmacode=1555	PHONETICS
Selection: see	Subcategorization	zoek.pl?lemma=Subcategorization	MORPHOLOGY/SYNTAX
	Selectional restrictions	zoek.pl?lemma=Selectional+restrictions&lemmacode=210	SEMANTICS
Self-dual: see	Dual	zoek.pl?lemma=Dual	SEMANTICS
	Semantic Coherence	zoek.pl?lemma=Semantic+Coherence&lemmacode=212	MORPHOLOGY
	Semantic component	zoek.pl?lemma=Semantic+component&lemmacode=213	GENERAL
	Semantic compositionality	zoek.pl?lemma=Semantic+compositionality&lemmacode=214	MORPHOLOGY
	Semantic interpretation	zoek.pl?lemma=Semantic+interpretation&lemmacode=215	SEMANTICS
Semantic reference: see	Speaker's reference	zoek.pl?lemma=Speaker's+reference	SEMANTICS
	Semantic representation	zoek.pl?lemma=Semantic+representation&lemmacode=217	SEMANTICS
	Semitone	zoek.pl?lemma=Semitone&lemmacode=1285	PHONETICS
	Semitone scale	zoek.pl?lemma=Semitone+scale&lemmacode=1363	PHONETICS
	Semivowels	zoek.pl?lemma=Semivowels&lemmacode=1288	PHONOLOGY/PHONETICS
	Sense	zoek.pl?lemma=Sense&lemmacode=219	SEMANTICS
	Sentential Subject Constraint	zoek.pl?lemma=Sentential+Subject+Constraint&lemmacode=220	SYNTAX
	Separation Hypothesis	zoek.pl?lemma=Separation+Hypothesis&lemmacode=221	MORPHOLOGY
	Shape Component	zoek.pl?lemma=Shape+Component&lemmacode=222	MORPHOLOGY
Shape Condition: see	Shape Component	zoek.pl?lemma=Shape+Component	MORPHOLOGY
	Shimmer	zoek.pl?lemma=Shimmer&lemmacode=1289	PHONETICS
Shortest Link: see	Minimal Link Condition	zoek.pl?lemma=Minimal+Link+Condition	SYNTAX
Shortest Move: see	Minimal Link Condition	zoek.pl?lemma=Minimal+Link+Condition	SYNTAX
	Shortlist model	zoek.pl?lemma=Shortlist+model&lemmacode=1290	PHONETICS
	Sibilancy	zoek.pl?lemma=Sibilancy&lemmacode=1291	PHONOLOGY/PHONETICS
Sibilant: see	sibilancy	zoek.pl?lemma=sibilancy	PHONOLOGY/PHONETICS
Sieve: see	Properness	zoek.pl?lemma=Properness	SEMANTICS
	Signal-to-noise ratio	zoek.pl?lemma=Signal-to-noise+ratio&lemmacode=1292	PHONETICS
Signifié: see	Signification	zoek.pl?lemma=Signification	SEMANTICS
Signifiant: see	Signification	zoek.pl?lemma=Signification	SEMANTICS
	Signification	zoek.pl?lemma=Signification&lemmacode=226	SEMANTICS
	Silent interval	zoek.pl?lemma=Silent+interval&lemmacode=1293	PHONETICS
	Simple determiner	zoek.pl?lemma=Simple+determiner&lemmacode=228	SEMANTICS
Singular: see	Number	zoek.pl?lemma=Number	SYNTAX
	Sister	zoek.pl?lemma=Sister&lemmacode=230	SYNTAX
	Sisterhood Condition	zoek.pl?lemma=Sisterhood+Condition&lemmacode=231	SYNTAX
	Slit tongue	zoek.pl?lemma=Slit+tongue&lemmacode=1294	PHONOLOGY/PHONETICS
	Sloppy identity	zoek.pl?lemma=Sloppy+identity&lemmacode=232	SYNTAX
	Sluicing	zoek.pl?lemma=Sluicing&lemmacode=233	SYNTAX
	Small Clause	zoek.pl?lemma=Small+Clause&lemmacode=234	SYNTAX
Soft palate: see	Velum	zoek.pl?lemma=Velum	PHONOLOGY/PHONETICS
	Sole Argument Generalization	zoek.pl?lemma=Sole+Argument+Generalization&lemmacode=235	MORPHOLOGY
Sonagram: see	Spectrogram	zoek.pl?lemma=Spectrogram	PHONETICS
	Sonorant	zoek.pl?lemma=Sonorant&lemmacode=236	PHONOLOGY/PHONETICS
	Sonority	zoek.pl?lemma=Sonority&lemmacode=237	PHONOLOGY
	Sonority hierarchy	zoek.pl?lemma=Sonority+hierarchy&lemmacode=238	PHONOLOGY
	Source	zoek.pl?lemma=Source&lemmacode=239	SEMANTICS
	Source-filter theory	zoek.pl?lemma=Source-filter+theory&lemmacode=1297	PHONETICS
	Speaker's reference	zoek.pl?lemma=Speaker's+reference&lemmacode=240	SEMANTICS
	Specific reading	zoek.pl?lemma=Specific+reading&lemmacode=241	SEMANTICS
	Specificity Condition	zoek.pl?lemma=Specificity+Condition&lemmacode=242	SYNTAX
	Specified Subject Condition	zoek.pl?lemma=Specified+Subject+Condition&lemmacode=243	SYNTAX
	Specifier	zoek.pl?lemma=Specifier&lemmacode=244	SYNTAX
	Specifier-Head agreement	zoek.pl?lemma=Specifier-Head+agreement&lemmacode=245	SYNTAX
	Spectral envelope	zoek.pl?lemma=Spectral+envelope&lemmacode=1379	PHONETICS
	Spectral slope	zoek.pl?lemma=Spectral+slope&lemmacode=1390	PHONETICS
	Spectrogram	zoek.pl?lemma=Spectrogram&lemmacode=1298	PHONETICS
	Spectrum	zoek.pl?lemma=Spectrum&lemmacode=1302	PHONETICS
	Speech act	zoek.pl?lemma=Speech+act&lemmacode=246	SEMANTICS
	Speech error	zoek.pl?lemma=Speech+error&lemmacode=1303	PHONETICS
	Speech rate	zoek.pl?lemma=Speech+rate&lemmacode=1304	PHONETICS
	Speech synthesis	zoek.pl?lemma=Speech+synthesis&lemmacode=1305	PHONETICS
	Speech time	zoek.pl?lemma=Speech+time&lemmacode=247	SEMANTICS
	Speechreading	zoek.pl?lemma=Speechreading&lemmacode=1347	PHONETICS
	Spell-out	zoek.pl?lemma=Spell-out&lemmacode=248	SYNTAX
	Spirantisation	zoek.pl?lemma=Spirantisation&lemmacode=1306	PHONOLOGY/PHONETICS
	Split antecedent	zoek.pl?lemma=Split+antecedent&lemmacode=249	SYNTAX
	Split-Morphology Hypothesis	zoek.pl?lemma=Split-Morphology+Hypothesis&lemmacode=250	MORPHOLOGY
	Spoonerism	zoek.pl?lemma=Spoonerism&lemmacode=1307	PHONETICS
SSC: see	Specified Subject Condition	zoek.pl?lemma=Specified+Subject+Condition	SYNTAX
	S-selection	zoek.pl?lemma=S-selection&lemmacode=251	SYNTAX
	S-structure	zoek.pl?lemma=S-structure&lemmacode=252	SYNTAX
ST: see	Standard Theory	zoek.pl?lemma=Standard+Theory	GENERAL
	Staffeiri speech	zoek.pl?lemma=Staffeiri+speech&lemmacode=1309	PHONETICS
	Stage	zoek.pl?lemma=Stage&lemmacode=253	SEMANTICS
	Standard theory	zoek.pl?lemma=Standard+theory&lemmacode=254	GENERAL
State: see	Aspectual classes	zoek.pl?lemma=Aspectual+classes	SEMANTICS
	Steady state	zoek.pl?lemma=Steady+state&lemmacode=1310	PHONETICS
	Stem	zoek.pl?lemma=Stem&lemmacode=256	MORPHOLOGY
Stop: see	Plosive	zoek.pl?lemma=Plosive	PHONOLOGY/PHONETICS
Stranding: see	Preposition stranding	zoek.pl?lemma=Preposition+stranding	SYNTAX
Stratum: see	Level	zoek.pl?lemma=Level	MORPHOLOGY
	Stray adjunction	zoek.pl?lemma=Stray+adjunction&lemmacode=260	PHONOLOGY
	Strength	zoek.pl?lemma=Strength&lemmacode=261	SEMANTICS
	Stress	zoek.pl?lemma=Stress&lemmacode=1312	PHONOLOGY/PHONETICS
Stress lowering convention: see	Stress subordination principle	zoek.pl?lemma=Stress+subordination+principle	PHONOLOGY
	Stress neutral affix	zoek.pl?lemma=Stress+neutral+affix&lemmacode=263	PHONOLOGY/MORPHOLOGY
	Stress shifting affixes	zoek.pl?lemma=Stress+shifting+affixes&lemmacode=264	PHONOLOGY/MORPHOLOGY
	Stress subordination principle	zoek.pl?lemma=Stress+subordination+principle&lemmacode=265	PHONOLOGY
	Stress-timed	zoek.pl?lemma=Stress-timed&lemmacode=1313	PHONOLOGY/PHONETICS
Strict c-command: see	C-command	zoek.pl?lemma=C-command	SYNTAX
	Strict Cyclicity	zoek.pl?lemma=Strict+Cyclicity&lemmacode=267	PHONOLOGY
	Strict subcategorization	zoek.pl?lemma=Strict+subcategorization&lemmacode=268	SYNTAX
Stridency: see	Sibilancy	zoek.pl?lemma=Sibilancy	PHONOLOGY/PHONETICS
	Strident	zoek.pl?lemma=Strident&lemmacode=269	PHONOLOGY/PHONETICS
	Strong crossover	zoek.pl?lemma=Strong+crossover&lemmacode=270	SYNTAX
	Strong feature	zoek.pl?lemma=Strong+feature&lemmacode=271	SYNTAX
Strong Lexicalist Hypothesis: see	Lexicalist Hypothesis	zoek.pl?lemma=Lexicalist+Hypothesis	MORPHOLOGY/SYNTAX
	Strong noun phrase	zoek.pl?lemma=Strong+noun+phrase&lemmacode=273	SEMANTICS
	Strong verb	zoek.pl?lemma=Strong+verb&lemmacode=274	MORPHOLOGY
	Structural ambiguity	zoek.pl?lemma=Structural+ambiguity&lemmacode=275	SEMANTICS
	Structural case	zoek.pl?lemma=Structural+case&lemmacode=276	SYNTAX
	Structure preservation	zoek.pl?lemma=Structure+preservation&lemmacode=279	PHONOLOGY/MORPHOLOGY
	Structure preservation	zoek.pl?lemma=Structure+preservation&lemmacode=279	SYNTAX
	Structure-building rule	zoek.pl?lemma=Structure-building+rule&lemmacode=277	PHONOLOGY/MORPHOLOGY
	Structure-changing rule	zoek.pl?lemma=Structure-changing+rule&lemmacode=278	PHONOLOGY/MORPHOLOGY
	Structure-preserving Constraint	zoek.pl?lemma=Structure-preserving+Constraint&lemmacode=280	SYNTAX
	Subcategorization	zoek.pl?lemma=Subcategorization&lemmacode=281	MORPHOLOGY/SYNTAX
	Subcategorization frame	zoek.pl?lemma=Subcategorization+frame&lemmacode=282	MORPHOLOGY/SYNTAX
Subcategorization insertion: see	Lexical transformation	zoek.pl?lemma=Lexical+transformation	MORPHOLOGY
Subjacency: see	Bounding theory	zoek.pl?lemma=Bounding+theory	SYNTAX
	Subject	zoek.pl?lemma=Subject&lemmacode=285	SYNTAX
	SUBJECT	zoek.pl?lemma=SUBJECT&lemmacode=286	SYNTAX
	Subject Condition	zoek.pl?lemma=Subject+Condition&lemmacode=287	SYNTAX
	Subject control verb	zoek.pl?lemma=Subject+control+verb&lemmacode=288	SYNTAX
	Subject Raising	zoek.pl?lemma=Subject+Raising&lemmacode=289	SYNTAX
	Subject Restriction	zoek.pl?lemma=Subject+Restriction&lemmacode=290	MORPHOLOGY
	Subjunctive	zoek.pl?lemma=Subjunctive&lemmacode=291	SYNTAX
	Sublabel	zoek.pl?lemma=Sublabel&lemmacode=1522	SYNTAX
	Substitution	zoek.pl?lemma=Substitution&lemmacode=292	SYNTAX
	Substitution salva veritate	zoek.pl?lemma=Substitution+salva+veritate&lemmacode=293	SEMANTICS
	Subtractive morphology	zoek.pl?lemma=Subtractive+morphology&lemmacode=294	MORPHOLOGY
	Suffix	zoek.pl?lemma=Suffix&lemmacode=295	MORPHOLOGY
Suicidal Greed: see	Attract	zoek.pl?lemma=Attract	SYNTAX
	Super raising	zoek.pl?lemma=Super+raising&lemmacode=296	SYNTAX
	Superiority	zoek.pl?lemma=Superiority&lemmacode=297	SYNTAX
	Superiority condition	zoek.pl?lemma=Superiority+condition&lemmacode=298	SYNTAX
	Superlative	zoek.pl?lemma=Superlative&lemmacode=299	MORPHOLOGY
	Suppletion	zoek.pl?lemma=Suppletion&lemmacode=300	MORPHOLOGY
	Suprasegmentals	zoek.pl?lemma=Suprasegmentals&lemmacode=1315	PHONOLOGY/PHONETICS
	Surface structure	zoek.pl?lemma=Surface+structure&lemmacode=301	SYNTAX
	Svarabakthi	zoek.pl?lemma=Svarabakthi&lemmacode=1318	PHONOLOGY/PHONETICS
	Syllabary	zoek.pl?lemma=Syllabary&lemmacode=1316	PHONETICS
	Syllabic	zoek.pl?lemma=Syllabic&lemmacode=302	PHONOLOGY
	Syllabification	zoek.pl?lemma=Syllabification&lemmacode=303	PHONOLOGY
	Syllable	zoek.pl?lemma=Syllable&lemmacode=1610	PHONOLOGY
	Syllable weight	zoek.pl?lemma=Syllable+weight&lemmacode=304	PHONOLOGY
	Syllable-timed	zoek.pl?lemma=Syllable-timed&lemmacode=1497	PHONOLOGY/PHONETICS
	Syncope	zoek.pl?lemma=Syncope&lemmacode=305	PHONOLOGY
	Syncretism	zoek.pl?lemma=Syncretism&lemmacode=306	MORPHOLOGY
	Synonymy	zoek.pl?lemma=Synonymy&lemmacode=307	SEMANTICS
	Syntactic atom	zoek.pl?lemma=Syntactic+atom&lemmacode=308	MORPHOLOGY/SYNTAX
	Synthesis-by-rules	zoek.pl?lemma=Synthesis-by-rules&lemmacode=1317	PHONETICS
	Synthetic compound	zoek.pl?lemma=Synthetic+compound&lemmacode=309	MORPHOLOGY
Synthetic truth: see	Analytic truth	zoek.pl?lemma=Analytic+truth	SEMANTICS
	Table of coreference	zoek.pl?lemma=Table+of+coreference&lemmacode=138	SEMANTICS
Tactile feedback: see	Feedback	zoek.pl?lemma=Feedback	PHONETICS
	Talking machines	zoek.pl?lemma=Talking+machines&lemmacode=1350	PHONETICS
	Tap	zoek.pl?lemma=Tap&lemmacode=1319	PHONOLOGY/PHONETICS
	Tarski's truth definition	zoek.pl?lemma=Tarski's+truth+definition&lemmacode=139	SEMANTICS
	Tautology	zoek.pl?lemma=Tautology&lemmacode=140	SEMANTICS
	Tautosyllabic	zoek.pl?lemma=Tautosyllabic&lemmacode=141	PHONOLOGY
TC: see	Tier Conflation	zoek.pl?lemma=Tier+Conflation	PHONOLOGY/MORPHOLOGY
Telicity: see	Aspectual classes	zoek.pl?lemma=Aspectual+classes	SEMANTICS
Template: see	Template morphology	zoek.pl?lemma=Template+morphology	MORPHOLOGY
	Template morphology	zoek.pl?lemma=Template+morphology&lemmacode=143	MORPHOLOGY
	Temporal organisation	zoek.pl?lemma=Temporal+organisation&lemmacode=1320	PHONETICS
	Tense	zoek.pl?lemma=Tense&lemmacode=144	SYNTAX/SEMANTICS
	Tense	zoek.pl?lemma=Tense&lemmacode=144	PHONOLOGY/PHONETICS
	Tensed-S Condition	zoek.pl?lemma=Tensed-S+Condition&lemmacode=145	SYNTAX
Terminative aspect: see	Aspectual classes	zoek.pl?lemma=Aspectual+classes	SEMANTICS
	Text-to-Speech	zoek.pl?lemma=Text-to-Speech&lemmacode=1506	PHONETICS
	That-trace effect	zoek.pl?lemma=That-trace+effect&lemmacode=148	SYNTAX
Thematic relations: see	Thematic theory	zoek.pl?lemma=Thematic+theory	GENERAL
	Thematic role	zoek.pl?lemma=Thematic+role&lemmacode=150	SYNTAX
Thematic structure: see	Thematic theory	zoek.pl?lemma=Thematic+theory	GENERAL
	Thematic theory	zoek.pl?lemma=Thematic+theory&lemmacode=152	GENERAL
Thematic tier: see	Thematic theory	zoek.pl?lemma=Thematic+theory	GENERAL
	Theme	zoek.pl?lemma=Theme&lemmacode=154	SEMANTICS
	Theme vowel	zoek.pl?lemma=Theme+vowel&lemmacode=155	MORPHOLOGY
	There-insertion	zoek.pl?lemma=There-insertion&lemmacode=156	SYNTAX
	Theta Criterion	zoek.pl?lemma=Theta+Criterion&lemmacode=157	SYNTAX
	Theta identification	zoek.pl?lemma=Theta+identification&lemmacode=163	SYNTAX/SEMANTICS
	Theta-absorption	zoek.pl?lemma=Theta-absorption&lemmacode=158	SYNTAX
Theta-bar position: see	Theta-position	zoek.pl?lemma=Theta-position	SYNTAX
	Theta-government	zoek.pl?lemma=Theta-government&lemmacode=161	SYNTAX
	Theta-grid	zoek.pl?lemma=Theta-grid&lemmacode=162	SYNTAX
Theta-marking: see	Theta-role assignment	zoek.pl?lemma=Theta-role+assignment	SYNTAX
	Theta-position	zoek.pl?lemma=Theta-position&lemmacode=165	SYNTAX
	Theta-role	zoek.pl?lemma=Theta-role&lemmacode=166	SYNTAX
	Theta-role assignment	zoek.pl?lemma=Theta-role+assignment&lemmacode=167	SYNTAX
	Theta-theory	zoek.pl?lemma=Theta-theory&lemmacode=168	SYNTAX
